timestamp,tweet_text,username,all_hashtags,followers_count
2020-10-14 23:38:01,b'\xe2\x9c\xa1\xef\xb8\x8f\xf0\x9f\x8c\xba\xf0\x9f\x92\xa0\xf0\x9f\x8c\xb8\xf0\x9f\x92\x96\xe2\x9c\x8b\xf0\x9f\x92\x96\xf0\x9f\x8c\xb8\xf0\x9f\x92\xa0\xf0\x9f\x8c\xba\xe2\x9c\xa1\xef\xb8\x8f #Hamsa on Gold #tshirts #hats #cufflinks #iphone case #tie #flask #onesie  https://t.co/zQwvr9rtRc https://t.co/2oOdo9TBQV',b'LeeHillerDesign',"['Hamsa', 'tshirts', 'hats', 'cufflinks', 'iphone', 'tie', 'flask', 'onesie']",5460
2020-10-14 23:31:44,b'| This apple custard pie recipe is a decadent spin on the classic | #iphone | #ios |\xc2\xa0#mobilesecurity https://t.co/OB2KcI3O8y',b'NcsVentures',"['iphone', 'ios', 'mobilesecurity']",6343
2020-10-14 23:06:07,b'#mobilesecurity | #android | #iphone | Mobile Malware: What Makes It\xc2\xa0Dangerous? https://t.co/XwilLorPAo',b'NcsVentures',"['mobilesecurity', 'android', 'iphone']",6343
2020-10-14 23:01:06,b'| Apple Inc. stock outperforms market on strong trading day | #iphone | #ios |\xc2\xa0#mobilesecurity https://t.co/zTuxsxBmrf',b'NcsVentures',"['iphone', 'ios', 'mobilesecurity']",6343
2020-10-14 23:00:41,"b""Retailers like @burton_BURTON are using #Matterport for #iPhone to capture their stores in immersive #3D, opening #virtual doors to shoppers everywhere. You don't have to wait for #iPhone12 to open your business up to the world with our free Capture app https://t.co/um64qNCY39 https://t.co/Nrzz8JY8EF""",b'Matterport',"['Matterport', 'iPhone', '3D', 'virtual', 'iPhone12']",10619
2020-10-14 22:46:12,b'News:  The first early hands-on review of the #iPhone12 and #iPhone12Pro shows significantly faster download speeds compared to the #iPhone11.  https://t.co/BF1KgLefUw  #Apple #iPhone #AppleNews https://t.co/7lzndDjltD',b'AppleTerminal',"['iPhone12', 'iPhone12Pro', 'iPhone11', 'Apple', 'iPhone', 'AppleNews']",21233
2020-10-14 22:35:13,b'#mobilesecurity | #android | #iphone | Google and Intel warn of high-severity Bluetooth security bug in\xc2\xa0Linux https://t.co/kp28YB7kxP',b'NcsVentures',"['mobilesecurity', 'android', 'iphone']",6343
2020-10-14 22:32:00,"b'Ever had a LOUD alert beep while listening to music or video on your iPhone or iPad w/ headphones? Then it\'s time to enable ""reduce loud sounds"" before it gets you again! Here\'s how to enable this important setting: https://t.co/xOeQmVsH9j #iphone #hearing #audio https://t.co/H4QjCFq8Oe'",b'DaveTaylor',"['iphone', 'hearing', 'audio']",15106
2020-10-14 22:30:11,b'| Not Excited About The New iPhone 12? Apple Is Prepared. | #iphone | #ios |\xc2\xa0#mobilesecurity https://t.co/GhA8a9pBPp',b'NcsVentures',"['iphone', 'ios', 'mobilesecurity']",6343
2020-10-14 22:16:09,b'#wallpaper #iPhone12   MacOS Big Sur stock #wallpapers   for  - #iPhone11ProMax - #iPhone11Pro - #iPhone11  - #iPhoneXSMAX  - #iPhoneXR - #iPhoneXS  - #iPhoneX - ALL other #iPhone   Download \xf0\x9f\x91\x87\xf0\x9f\x8f\xbb  https://t.co/qldxX3yhBu  Opt. By @AR72014 https://t.co/LYMcjMe9tv https://t.co/MnpPT3NZne',b'AR72014',"['wallpaper', 'iPhone12', 'wallpapers', 'iPhone11ProMax', 'iPhone11Pro', 'iPhone11', 'iPhoneXSMAX', 'iPhoneXR', 'iPhoneXS', 'iPhoneX', 'iPhone']",55376
2020-10-14 22:15:02,b'#KeepCalm #Hike on #Gifts https://t.co/akGn5lJlTw #Posters #Mugs #TShirts #Bags #iPhone Cases https://t.co/Ww7gCarxdu',b'HikeOurPlanet',"['KeepCalm', 'Hike', 'Gifts', 'Posters', 'Mugs', 'TShirts', 'Bags', 'iPhone']",7755
2020-10-14 22:04:02,b'What the #iPhone 12 tells us about the state of the smartphone industry in 2020 https://t.co/1zwfe4fie4 https://t.co/khB4OJA0CX',b'winsontang',['iPhone'],9831
2020-10-14 22:02:57,b'#mobilesecurity | #android | #iphone | Nokia 7.2 now receiving October security\xc2\xa0patch https://t.co/TCdnRLmFIX',b'NcsVentures',"['mobilesecurity', 'android', 'iphone']",6343
2020-10-14 21:59:24,b'| Apple releases iOS 14.2 beta 3 to developers [Update: Public beta too] | #iphone | #ios |\xc2\xa0#mobilesecurity https://t.co/VF57OvPdHz',b'NcsVentures',"['iphone', 'ios', 'mobilesecurity']",6343
2020-10-14 21:41:31,b'#iPhone photography tip:  - Problem: Oh no! There\xe2\x80\x99s a car in my shot and I don\xe2\x80\x99t like that - Solution: Take live pictures. Swipe up. Select long exposure. If car is moving quick enough it\xe2\x80\x99ll blur out.   #iPhonephotography #LifeHack https://t.co/aAryedh4iJ',b'TimBuckleyWX',"['iPhone', 'iPhonephotography', 'LifeHack']",9457
2020-10-14 21:31:26,b'Follow these simple steps and learn how to encode your first #NFC tag with #iPhone! https://t.co/eHjQtqT3AY  #technews #tech #technology #innovation #iot #apple #ios #video #youtube',b'BlueBite',"['NFC', 'iPhone', 'technews', 'tech', 'technology', 'innovation', 'iot', 'apple', 'ios', 'video', 'youtube']",5021
2020-10-14 21:28:19,b'| Samsung mocks Apple | #iphone | #ios |\xc2\xa0#mobilesecurity https://t.co/mUc5MvvzJy',b'NcsVentures',"['iphone', 'ios', 'mobilesecurity']",6343
2020-10-14 21:16:44,b'Beats Flex Earphones: Apple Tech Meets Beats Sound https://t.co/3BJgznyI0r  #wireless #bluetooth #headphones #music #audio #mobile #mobiletech #travel #traveling #traveltech #gadgets #gadget #outdoors #iPhone #musiclovers #audiophile #earbuds #earphones #sports #exercise https://t.co/LAFTVc8Ang',b'garrigus',"['wireless', 'bluetooth', 'headphones', 'music', 'audio', 'mobile', 'mobiletech', 'travel', 'traveling', 'traveltech', 'gadgets', 'gadget', 'outdoors', 'iPhone', 'musiclovers', 'audiophile', 'earbuds', 'earphones', 'sports', 'exercise']",6167
2020-10-14 21:15:01,b'The 5G technology in the new #iPhone has the potential to speed up production for independent films and tentpole projects alike. #StandCreative #MySkillsPayBills https://t.co/qUp4TVCEQ0',b'CreativeFuture',"['iPhone', 'StandCreative', 'MySkillsPayBills']",22466
2020-10-14 21:11:14,"b'With a free #Matterport account and a compatible #iPhone or #iPad, you can create fun ways to keep your family engaged while hunkering down at home. Check out this #escaperoom adventure captured with an iPhone 11! Download free https://t.co/um64qNCY39 #iPhone12 https://t.co/CVD0k4BIHj'",b'Matterport',"['Matterport', 'iPhone', 'iPad', 'escaperoom', 'iPhone12']",10619
2020-10-14 21:10:02,b'VIDEO: Steve Jobs Changed the world   https://t.co/u2LKlh1ufS #Apple #SteveJobs #iphone #iphone12 #innovation #invent #innovate #TimCook',b'supplychain123',"['Apple', 'SteveJobs', 'iphone', 'iphone12', 'innovation', 'invent', 'innovate', 'TimCook']",10031
2020-10-14 20:59:51,b'#mobilesecurity | #android | #iphone | Blockchain or bust? Experts debate applications for\xc2\xa0elections https://t.co/hlTVfs0wFd',b'NcsVentures',"['mobilesecurity', 'android', 'iphone']",6343
2020-10-14 20:31:09,"b'""Taken all together, the changes we\xe2\x80\x99ve made for iPhone 12 cut over 2 million metric tons of carbon annually; it\xe2\x80\x99s like removing 450,000 cars from roads every year."" Yet they still use lighting Cables, creating more clutter \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f.  Does someone know why? #apple #iphone https://t.co/mopFk0ymVJ'",b'RwandaRob',"['apple', 'iphone']",30068
2020-10-14 20:28:46,b'#mobilesecurity | #android | #iphone | Reciprocity\xe2\x80\x99s ZenGRC Wins 2020 CyberSecurity Breakthrough\xc2\xa0Award https://t.co/5ry54mDiHi',b'NcsVentures',"['mobilesecurity', 'android', 'iphone']",6343
2020-10-14 20:25:44,b'| Apple Inc. (NASDAQ:AAPL) \xe2\x80\x93 Gene Munster On Apple\xe2\x80\x99s 5G Cycle: It\xe2\x80\x99s Clear \xe2\x80\x98We Depend On These Devices\xe2\x80\x99 | #iphone | #ios |\xc2\xa0#mobilesecurity https://t.co/T5wheWEEvE',b'NcsVentures',"['iphone', 'ios', 'mobilesecurity']",6343
2020-10-14 20:15:19,b'Looking for how to take your #DDPY workouts from your #iPhone to your TV? @RealDDP walks you through screen mirroring to get the app from your @Apple device to your TV in this easy tutorial. #Apple #iPad #AppleTV #Chromecast #DDPYworks #Mirror #HDMI #Casting #Tutorial https://t.co/3zD6mXQhZK',b'DDPYoga',"['DDPY', 'iPhone', 'Apple', 'iPad', 'AppleTV', 'Chromecast', 'DDPYworks', 'Mirror', 'HDMI', 'Casting', 'Tutorial']",171798
2020-10-14 20:06:17,b'Thank you @apple for filming at The Neon Museum! Shot and edited on the new iPhone12 \xf0\x9f\x98\xaf  #iphone #iphone12 #apple #appleevent #iPhone12Series #neonmuseum https://t.co/fqn9RP2Gnu',b'NeonMuseum',"['iphone', 'iphone12', 'apple', 'appleevent', 'iPhone12Series', 'neonmuseum']",14993
2020-10-14 20:00:53,"b""Instead of buying the new #iPhone, buy $1k worth of #Bitcoin   In a year from now, you'll be able to buy 1.1 iPhones with the $BTC""",b'CryptoOwenW',"['iPhone', 'Bitcoin']",17879
2020-10-14 20:00:52,"b'https://t.co/raZvZX8IJA iPhone 11 soft covers,  #penarth #penarthpier #iphone #iPhone11 #welshcoast #wales'",b'digitaldegs',"['penarth', 'penarthpier', 'iphone', 'iPhone11', 'welshcoast', 'wales']",8198
2020-10-14 20:00:42,"b""Step inside @MedHatEsplanade art gallery in #Alberta to view works by local Canadian artist @artworksinred. Matterport for #iPhone is perfect for capturing, viewing and selling #art. And you don't have to wait for the #iPhone12 to download our free app https://t.co/um64qNCY39 https://t.co/TjvoAERJEB""",b'Matterport',"['Alberta', 'iPhone', 'art', 'iPhone12']",10619
2020-10-14 19:58:21,b'Do you ever feel like your old iPhones are like past relationships? @BradyHales wrote a funny sketch exploring this and asked me to be in it!! I play iPhone 4 \xf0\x9f\x92\x81\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f Hope you enjoy!! #iPhone12 #iphone #sketch #comedy Find the sketch HERE: https://t.co/LsVLkCaFzz',b'RachelABryant',"['iPhone12', 'iphone', 'sketch', 'comedy']",5518
2020-10-14 19:56:37,b'OMG \xf0\x9f\x98\xb1 - are #YouTuber @Apple reviewers paid by Apple - or just so blinded by their childish need for tech? Yesterday\xe2\x80\x99s #iPhone announcement was so disappointing - yet ALL the YouTubers are pontificating this is the best thing since sliced bread!',b'jordanhgreen',"['YouTuber', 'iPhone']",8186
2020-10-14 19:53:04,"b'| 12 Amazon Prime Day Apple Deals Ending Tonight, Including iPads and AirPods | #iphone | #ios |\xc2\xa0#mobilesecurity https://t.co/Alp8kyZZLK'",b'NcsVentures',"['iphone', 'ios', 'mobilesecurity']",6343
2020-10-14 19:48:54,b'Check us out on #AmazonPrimeDay   #SALE #PrimeDay2020   https://t.co/6qjjwwbW9u \xe2\x9c\x85\xe2\x9c\x85\xe2\x9a\xa1\xef\xb8\x8f  #powerbank #iCharge #iphone #mah #samsung #charger #portablepowerbank #l #powerbankiphone #case #k  #usb #ankerpowerbank #f #headset #headphone #caseiphone #casehp #iphone12 #apple #icharger https://t.co/W6SKWYbdxS',b'iCharge',"['AmazonPrimeDay', 'SALE', 'PrimeDay2020', 'powerbank', 'iCharge', 'iphone', 'mah', 'samsung', 'charger', 'portablepowerbank', 'l', 'powerbankiphone', 'case', 'k', 'usb', 'ankerpowerbank', 'f', 'headset', 'headphone', 'caseiphone', 'casehp', 'iphone12', 'apple', 'icharger']",7610
2020-10-14 19:48:06,b'#wallpapers   iPhone 12 (Sky Fusion) Modd #wallpaper  for  - #iPhone11ProMax - #iPhone11Pro - #iPhone11  - #iPhoneXSMAX  - #iPhoneXR - #iPhoneXS  - #iPhoneX - ALL other #iPhone   Download \xf0\x9f\x91\x87\xf0\x9f\x8f\xbb  https://t.co/KvG8wpLpo8  Modd. @AR72014 https://t.co/Dtt23GrfP9',b'AR72014',"['wallpapers', 'wallpaper', 'iPhone11ProMax', 'iPhone11Pro', 'iPhone11', 'iPhoneXSMAX', 'iPhoneXR', 'iPhoneXS', 'iPhoneX', 'iPhone']",55376
2020-10-14 19:45:38,b'Check us out on #AmazonPrimeDay   #SALE #PrimeDay2020   https://t.co/6qjjwwbW9u \xe2\x9c\x85  #powerbank #iCharge #iphone #mah #samsung #charger #portablepowerbank #l #powerbankiphone #case #k #aksesorishp #powerbankcustom #usb #jualpowerbank #f #headset #headphone #caseiphone #casehp',b'iCharge',"['AmazonPrimeDay', 'SALE', 'PrimeDay2020', 'powerbank', 'iCharge', 'iphone', 'mah', 'samsung', 'charger', 'portablepowerbank', 'l', 'powerbankiphone', 'case', 'k', 'aksesorishp', 'powerbankcustom', 'usb', 'jualpowerbank', 'f', 'headset', 'headphone', 'caseiphone', 'casehp']",7610
2020-10-14 19:40:19,b'The quality of Apple.... #iPhone https://t.co/IbzP5vlHsP',b'AvonandsomerRob',['iPhone'],27689
2020-10-14 19:38:46,b'Who\xe2\x80\x99s upgrading their #iPhone straight away? &amp; which model will you be choosing? #iPhone12 #iPhone12Pro #iPhone12ProMax #iPhone12Mini https://t.co/KF5AMMikgK',b'casetful',"['iPhone', 'iPhone12', 'iPhone12Pro', 'iPhone12ProMax', 'iPhone12Mini']",7575
2020-10-14 19:25:41,b'#mobilesecurity | #android | #iphone | Mobile Security Software Market Next Big\xc2\xa0Thing https://t.co/2zFANgbXrx',b'NcsVentures',"['mobilesecurity', 'android', 'iphone']",6343
2020-10-14 19:22:21,"b'| Best Prime Day Apple Watch, AirPods, and iPad Deals 2020 | #iphone | #ios |\xc2\xa0#mobilesecurity https://t.co/TIKJ1fIj1L'",b'NcsVentures',"['iphone', 'ios', 'mobilesecurity']",6343
2020-10-14 19:15:19,"b'News:  @Samsung and @Xiaomi are making fun of @Apple for removing the headphone and charger from #iPhone boxes, but they will end up doing the same thing.   https://t.co/EGbKSB24h7  #Apple #iPhone12 https://t.co/AnMXLUzqgc'",b'AppleTerminal',"['iPhone', 'Apple', 'iPhone12']",21233
2020-10-14 19:08:24,b'How #Apple Built #5G Into Its #New #iPhone https://t.co/aoh95ilj4Q',b'aldoceccarelli',"['Apple', '5G', 'New', 'iPhone']",14079
2020-10-14 19:00:32,"b'ETTelecom | Buying a new or old iPhone, get ready to pay more #IPhone #Apple #Samsung #IphoneCharger #Devices #Headphones #Iphone11 #IPhone12 #AppleIphone https://t.co/YiTHGuiwhk'",b'ETTelecom',"['IPhone', 'Apple', 'Samsung', 'IphoneCharger', 'Devices', 'Headphones', 'Iphone11', 'IPhone12', 'AppleIphone']",34430
2020-10-14 18:58:53,b'#Apple removes power adapters and headphones from #iPhone box  and call it progress ?! https://t.co/IO4gsouD5L #wtf #makemoremoney #profit #tech #geek #gadget #premium #SocialIntelligence #value #hotornot #bm',b'eklaus',"['Apple', 'iPhone', 'wtf', 'makemoremoney', 'profit', 'tech', 'geek', 'gadget', 'premium', 'SocialIntelligence', 'value', 'hotornot', 'bm']",7753
2020-10-14 18:53:48,b'#mobilesecurity | #android | #iphone | Remediant Wins 3rd Consecutive \xe2\x80\x98Privileged Access Management Solution of the Year\xe2\x80\x99 Award in Annual CyberSecurity Breakthrough Awards\xc2\xa0Program https://t.co/UAhvOjLqh6',b'NcsVentures',"['mobilesecurity', 'android', 'iphone']",6343
2020-10-14 18:47:11,b'| Will a 5G \xe2\x80\x98supercycle\xe2\x80\x99 happen? | #iphone | #ios |\xc2\xa0#mobilesecurity https://t.co/zgeXO0ST6f',b'NcsVentures',"['iphone', 'ios', 'mobilesecurity']",6343
2020-10-14 18:43:24,b'News:  @Apple now allows customers to trade in the 2nd gen. #iPhoneSE for credit towards the new #iPhone12.  https://t.co/ICWSAoyc2h  #Apple #AppleNews #iPhone https://t.co/kEnirKZ2y4',b'AppleTerminal',"['iPhoneSE', 'iPhone12', 'Apple', 'AppleNews', 'iPhone']",21233
2020-10-14 18:40:50,"b""\xf0\x9f\x94\xb5 So y'all are telling me that all those videos in the past 2 years showing how fast #5G is on an #iPhone were fake?  #AskingForAFriend   Who could have known! \xf0\x9f\x98\x89""",b'DrJDrooghaag',"['5G', 'iPhone', 'AskingForAFriend']",29078
2020-10-14 18:36:42,b'Where is the best place to trade-in your old iPhone in the UK? #iphone12 #apple #iphone #trade-in https://t.co/u90djLLR8R',b'iphoneglance',"['iphone12', 'apple', 'iphone', 'trade']",19813
2020-10-14 18:30:18,"b'Captured with an #iPhone 11 Pro, this #3D capture of a basement workshop is full of neat projects and tools. What spaces will you Matterport with our free app? https://t.co/um64qNCY39  #iPhone12 https://t.co/f03poHWeGG'",b'Matterport',"['iPhone', '3D', 'iPhone12']",10619
2020-10-14 18:30:10,b'Are you excited for the new iPhone? Or do you not care? #iphone #iphone12 https://t.co/FoVJLXAf9E',b'955KLOS',"['iphone', 'iphone12']",21860
2020-10-14 18:27:43,"b'Following the launch of the #iPhone12, @Apple has cut the trade-in value of older iPhones by as much as $50.  https://t.co/ICWSAoPMTP  #Apple #AppleNews #iPhone https://t.co/4MGLsjvvuA'",b'AppleTerminal',"['iPhone12', 'Apple', 'AppleNews', 'iPhone']",21233
2020-10-14 18:17:55,b'How Apple Built 5G Into Its New iPhones https://t.co/1rkhUzCQTq #Business/Telecoms #MixedSignals #smartphones #Business #iPhone #Mobile #5g',b'DataAugmented',"['Business', 'MixedSignals', 'smartphones', 'Business', 'iPhone', 'Mobile', '5g']",5430
2020-10-14 18:15:53,"b'| Best Prime Day Apple Watch, AirPods, and iPad Deals 2020 | #iphone | #ios |\xc2\xa0#mobilesecurity https://t.co/RoITBJCoWK'",b'NcsVentures',"['iphone', 'ios', 'mobilesecurity']",6343
2020-10-14 18:10:56,b'How Apple Built 5G Into Its New iPhones https://t.co/1rkhUzUsi0 #Business/Telecoms #MixedSignals #smartphones #Business #iPhone #Mobile #5g',b'DataAugmented',"['Business', 'MixedSignals', 'smartphones', 'Business', 'iPhone', 'Mobile', '5g']",5430
2020-10-14 18:07:07,"b'\xf0\x9f\x94\xa5 New Apple Watch Series 3 (GPS, 38mm) for $169!  https://t.co/vJLpz2EUA2  #geek #deals #tech #smartwatch #ios #AppleWatchSeries #WFH #office #startups #gaming #gamedev #iPhone #Apple #Airpods #PrimeDay https://t.co/tK8xiQZNVY'",b'SleekDeals',"['geek', 'deals', 'tech', 'smartwatch', 'ios', 'AppleWatchSeries', 'WFH', 'office', 'startups', 'gaming', 'gamedev', 'iPhone', 'Apple', 'Airpods', 'PrimeDay']",13220
2020-10-14 18:06:00,"b'Love ""Apple News"" on your iPhone but dislike some of the news sources it shows? Turns out that you can block individual news channels and fine tune topics too! Here\'s how: https://t.co/od7CTlxYJc #applenews #mac #iphone #ipad https://t.co/mU9xR45hRm'",b'DaveTaylor',"['applenews', 'mac', 'iphone', 'ipad']",15106
2020-10-14 18:05:14,"b""There's gold in that trash! Every year, the U.S. puts $21 Billion worth of gold &amp; silver into cell phones and computers. Much of it ends up in landfills. But ancient microbes know how to extract it: https://t.co/RiSq74UZT0 #ewaste #phones #tech #silver #gold #iphone https://t.co/qLLSzJweCG""",b'uniguide',"['ewaste', 'phones', 'tech', 'silver', 'gold', 'iphone']",25331
2020-10-14 18:00:50,b'Apple\xe2\x80\x99s #5G #iPhone debut didn\xe2\x80\x99t go as planned in the world\xe2\x80\x99s biggest 5G market https://t.co/wYhrOU36JV  #TechJunkieNews https://t.co/Jcqisw0b25',b'techjunkiejh',"['5G', 'iPhone', 'TechJunkieNews']",28672
2020-10-14 18:00:46,b'Promote your #apps on #Facebook on my page about #iphone and #android to 155k fans for $5 #fiverr https://t.co/8ZGOB9F98B',b'FiverrAppPromo',"['apps', 'Facebook', 'iphone', 'android', 'fiverr']",5829
2020-10-14 18:00:00,b'Check this latest collection of #iPhone12Mini cases\xf0\x9f\x98\x8d  @Apple  @ringkeph @SpigenWorld @ESRgear @TotalleeCase @OtterBox  @PitakaGallery  #Apple #iPhone #iPhone12 #iPhone12MiniCase  https://t.co/jZ0jSXUfyW',b'igeeksblog',"['iPhone12Mini', 'Apple', 'iPhone', 'iPhone12', 'iPhone12MiniCase']",8281
2020-10-14 17:59:19,"b'Who is upgrading, to which iPhone? And why?  #JustWondering #iphone #TeamIphone #Verizon #Iphonexr #Apple #TeamApple #Bbloggers #MakeupLovers #Influenster #Influensters #ProductReviewers  https://t.co/oZEakPGioV'",b'RoxyReviews',"['JustWondering', 'iphone', 'TeamIphone', 'Verizon', 'Iphonexr', 'Apple', 'TeamApple', 'Bbloggers', 'MakeupLovers', 'Influenster', 'Influensters', 'ProductReviewers']",5555
2020-10-14 17:59:01,b'. @ATT offers aggressive iPhone 12 promo - analysts  https://t.co/gl8o45jsq2 #iPhone #5G  $T $VZ $TMUS $AAPL https://t.co/KoZzwgb44P',b'FierceWireless',"['iPhone', '5G']",40657
2020-10-14 17:50:06,"b'#iPhone or #DSLR? With mobile cameras getting better every day and apps/tools becoming more advanced, it can be difficult to choose one over the other.  Here\xe2\x80\x99s #NatGeo photographer @JimRichardsonNG\xe2\x80\x99s outlook, alongside a few examples of his beautiful work. https://t.co/ZgDkwyZE6t'",b'photoshelter',"['iPhone', 'DSLR', 'NatGeo']",71010
2020-10-14 17:44:07,b'| Apple iPad Pro Models Dip to Just $649 for Prime Day | #iphone | #ios |\xc2\xa0#mobilesecurity https://t.co/QFYHlmhKpn',b'NcsVentures',"['iphone', 'ios', 'mobilesecurity']",6343
2020-10-14 17:44:02,"b""@tomwala We're all excited for the #iPhone 12. \xf0\x9f\x98\x81 Yes you'll be able to connect with us if unlocked and in good standing. Get all your #iPhone12 deets here&gt;&gt; https://t.co/GpJzVKfv5q -Leslie""",b'MetroByTMobile',"['iPhone', 'iPhone12']",98951
2020-10-14 17:43:37,"b'Can\xe2\x80\x99t wait for the new @Apple #iPhone 12 line?\xf0\x9f\x98\xb1   Then start reading\xf0\x9f\x91\x80 all the amazing #features of these new Apple\xf0\x9f\x8d\x8e series! Containing Apple #iPhone12, #12Max and #12MaxPro\xf0\x9f\xa4\xaf   Get a preview\xf0\x9f\x91\x80 of all the Apple-goodness in this article\xe2\x9e\xa1 https://t.co/ps9PqVo4CW  #technews #5g https://t.co/wKwKGcDAuY'",b'SiliconCanals',"['iPhone', 'features', 'iPhone12', '12Max', '12MaxPro', 'technews', '5g']",5298
2020-10-14 17:37:00,b'ANYONE can be a pro content creator with the cameras on smartphones like #iPhone \xf0\x9f\x93\xb8',b'pixlee',['iPhone'],9832
2020-10-14 17:23:06,b'#mobilesecurity | #android | #iphone | Onfido Wins \xe2\x80\x9cAI-Based CyberSecurity Solution of the Year\xe2\x80\x9d in the 2020 CyberSecurity Breakthrough\xc2\xa0Awards https://t.co/1QXBw05j7Y',b'NcsVentures',"['mobilesecurity', 'android', 'iphone']",6343
2020-10-14 17:21:03,b'This Week  &gt;&gt; FOR &lt;&lt; All #iPhone  All #SamsungGalaxy All #iPad All #Desktopwallpaper   Prod. By @Hk3ToN  #homescreen #android #ios #wallpaper #lockscreen #abstract #iOS14 #Apple #iMac2020   &gt; Like - Follow - Retweet &lt; https://t.co/4k9NRAMiTi',b'Hk3ToN',"['iPhone', 'SamsungGalaxy', 'iPad', 'Desktopwallpaper', 'homescreen', 'android', 'ios', 'wallpaper', 'lockscreen', 'abstract', 'iOS14', 'Apple', 'iMac2020']",5629
2020-10-14 17:10:05,"b'If you think you need to drop $1,000 for an #iPhone \xe2\x80\x94 think again.   While iPhones hold their value well, prices drop over time. On Swappa, you can grab an #iPhone11ProMax for as low as $715, or find an #iPhoneXr for just $310.   https://t.co/gLTggGMSKt https://t.co/QKOHcB8H6n'",b'swappa',"['iPhone', 'iPhone11ProMax', 'iPhoneXr']",10285
2020-10-14 17:06:51,b'I can\xe2\x80\x99t decide. #AppleEvent #iPhone',b'hish_music',"['AppleEvent', 'iPhone']",45915
2020-10-14 16:59:14,"b'PRICE DROP ALERT!!!  Now get your favorite Apple iPhones at unbelievable prices, only at #Croma.  Click here to buy now: https://t.co/EndJL9BIiG  #CromaMakesItHappen #Apple #iPhone #PriceDrop #Offers #BrighterEveryday https://t.co/yERdO2u1cK'",b'cromaretail',"['Croma', 'CromaMakesItHappen', 'Apple', 'iPhone', 'PriceDrop', 'Offers', 'BrighterEveryday']",96397
2020-10-14 16:58:49,b'#Apple loses $81 billion of market value just after new #5G #iPhone 12 launch.  #UAE_BARQ_EN https://t.co/3tYYGuhbBd',b'UAE_BARQ_EN',"['Apple', '5G', 'iPhone', 'UAE_BARQ_EN']",28897
2020-10-14 16:55:13,b'So how much will be the price in $BTC for #iPhone 20 ?  #iPhone12Pro #Bitcoin #AppleEvent https://t.co/7AZjaSfAjT',b'GalaxyTraging',"['iPhone', 'iPhone12Pro', 'Bitcoin', 'AppleEvent']",11186
2020-10-14 16:55:04,b'Mas hein?! \xf0\x9f\x98\xaf #TudoCelular #Apple #iPhone #Not\xc3\xadcias @belizariojeffer   https://t.co/SE01Qz3yTs',b'TudoCelular',"['TudoCelular', 'Apple', 'iPhone', 'Notícias']",41787
2020-10-14 16:52:44,b'Apple Fibs About iPhone 12 Pricing To Promote Wireless Carriers https://t.co/gwDj6qhqqW #iphone',b'DataAugmented',['iphone'],5430
2020-10-14 16:48:44,"b'#mobilesecurity | #android | #iphone | Watch out why Mobile Application Security Testing Market is thriving worldwide by Accenture (Republic of Ireland), IBM (US), Micro Focus (UK), Veracode\xc2\xa0(US) https://t.co/AjXCgk6Ujo'",b'NcsVentures',"['mobilesecurity', 'android', 'iphone']",6343
2020-10-14 16:47:08,b'@jimrome what\xe2\x80\x99s your Birthday gift for @GerritRitt ? Your old #iphone 11 Pro? Nice.   Happy Birthday \xf0\x9f\xa5\xb3',b'SmileyYYC',['iphone'],11033
2020-10-14 16:44:02,b'New iPhones are here! Which one are you snagging? #iPhone12 #iPhone',b'LifeProof',"['iPhone12', 'iPhone']",45524
2020-10-14 16:42:03,"b""'Modern Prison\xe2\x80\x99 by Banksy  #iPhone #iPhones #Smartphone #Smartphones https://t.co/O1MxESgMJs""",b'StartGrowthHack',"['iPhone', 'iPhones', 'Smartphone', 'Smartphones']",184474
2020-10-14 16:36:41,"b'| Apple Prime Day deals: $850 MacBook Air, $350 iPad Mini, $199 AirPods and more | #iphone | #ios |\xc2\xa0#mobilesecurity https://t.co/lJrCfvCT1Y'",b'NcsVentures',"['iphone', 'ios', 'mobilesecurity']",6343
2020-10-14 16:20:07,"b'Now Available!  Apple iPhone 11 Pro, 64GB- Fully Unlocked for $749.99!  https://t.co/WGylLUd1UE  #geek #deals #tech #iphone #ios #gamedev #home #gaming #WFH #workfromhome #freelance #developers #devops #Macbookpro #Macbook #technology #travel #music https://t.co/QDr7nTpI3D'",b'SleekDeals',"['geek', 'deals', 'tech', 'iphone', 'ios', 'gamedev', 'home', 'gaming', 'WFH', 'workfromhome', 'freelance', 'developers', 'devops', 'Macbookpro', 'Macbook', 'technology', 'travel', 'music']",13220
2020-10-14 16:18:07,b'Amazing time with the team and our agencies discussing the launch of 5G and #iphone on @Verizon Thank you all for always giving your best! #5GJustGotReal https://t.co/XUl3rDm0ay',b'diegoscotti',"['iphone', '5GJustGotReal']",8078
2020-10-14 16:17:43,b'#mobilesecurity | #android | #iphone | ACRE partners with WaveLynx Technologies to drive mobile access control growth across its\xc2\xa0brands https://t.co/NNtnnJjygL',b'NcsVentures',"['mobilesecurity', 'android', 'iphone']",6343
